GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
1778	9.68e-01	4.13e-01	0.2277	0.8181571	0.1862597	6583	DYNC1H1	dynein cytoplasmic 1 heavy chain 1
56924	9.68e-01	4.15e-01	0.7051	-0.8156712	-0.57514876	17.2	PAK6	p21 (RAC1) activated kinase 6
440295	9.68e-01	4.15e-01	0.3444	-0.814526	-0.28052865	77.04	GOLGA6L9	golgin A6 family like 9
10519	9.68e-01	4.15e-01	0.1438	-0.8147553	-0.11712344	4817.5	CIB1	calcium and integrin binding 1
80213	9.68e-01	4.13e-01	0.2095	0.8184085	0.17146193	408.69	TM2D3	TM2 domain containing 3
81889	9.68e-01	4.13e-01	0.3082	-0.8189833	-0.25243306	1299.56	FAHD1	fumarylacetoacetate hydrolase domain containing 1
23524	9.68e-01	4.14e-01	0.3	-0.8172725	-0.24517523	9377.8	SRRM2	serine/arginine repetitive matrix 2
114984	9.68e-01	4.10e-01	0.2917	-0.824299	-0.24043668	228.49	FLYWCH2	FLYWCH family member 2
91151	9.68e-01	4.15e-01	0.5095	-0.8143498	-0.41494393	22.24	TIGD7	tigger transposable element derived 7
8303	9.68e-01	4.15e-01	0.2816	0.8146669	0.22940892	114.2	SNN	stannin
79077	9.68e-01	4.11e-01	0.1974	-0.8216462	-0.16221013	669.42	DCTPP1	dCTP pyrophosphatase 1
11051	9.68e-01	4.09e-01	0.2516	0.8261101	0.20787455	682.94	NUDT21	nudix hydrolase 21
3038	9.68e-01	4.12e-01	0.403	-0.8198276	-0.33039097	2377.17	HAS3	hyaluronan synthase 3
162239	9.68e-01	4.11e-01	0.3474	0.8214345	0.28537357	57.71	ZFP1	ZFP1 zinc finger protein
10328	9.68e-01	4.10e-01	0.1511	-0.8237169	-0.12444976	420.99	EMC8	ER membrane protein complex subunit 8
100506581	9.68e-01	4.15e-01	0.3908	-0.8153829	-0.31865251	41.95	C16orf95	chromosome 16 open reading frame 95
2622	9.68e-01	4.11e-01	0.1511	-0.8215303	-0.12412831	273.31	GAS8	growth arrest specific 8
388341	9.68e-01	4.11e-01	0.2822	-0.8213016	-0.23176044	4323.56	LRRC75A	leucine rich repeat containing 75A
27346	9.68e-01	4.09e-01	0.5177	-0.8263694	-0.42785112	303.83	TMEM97	transmembrane protein 97
57513	9.68e-01	4.12e-01	0.2912	-0.8202491	-0.23884251	1648.31	CASKIN2	CASK interacting protein 2
9489	9.68e-01	4.11e-01	0.1693	-0.8222781	-0.13918485	412.89	PGS1	phosphatidylglycerophosphate synthase 1
7298	9.68e-01	4.14e-01	0.3073	-0.8165561	-0.25094802	152.4	TYMS	thymidylate synthetase
10362	9.68e-01	4.12e-01	0.1497	-0.8203485	-0.12277657	1344.81	HMG20B	high mobility group 20B
92359	9.68e-01	4.14e-01	0.2276	0.816397	0.18580679	2198.59	CRB3	crumbs cell polarity complex component 3
57719	9.68e-01	4.14e-01	0.4619	-0.8177078	-0.37773534	776.57	ANO8	anoctamin 8
9454	9.68e-01	4.11e-01	0.7635	0.8222011	0.62774206	32.57	HOMER3	homer scaffold protein 3
729991	9.68e-01	4.10e-01	0.1867	0.8245439	0.15397075	251.93	BORCS8	BLOC-1 related complex subunit 8
83636	9.68e-01	4.15e-01	0.2699	0.8149675	0.21993423	528.75	C19orf12	chromosome 19 open reading frame 12
163087	9.68e-01	4.10e-01	0.2094	-0.8244894	-0.17265403	95.47	ZNF383	zinc finger protein 383
5050	9.68e-01	4.13e-01	0.2334	-0.8185923	-0.19108077	253.36	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
339344	9.68e-01	4.11e-01	0.3115	-0.8222655	-0.25612119	324.27	MYPOP	Myb related transcription factor, partner of profilin
64130	9.68e-01	4.14e-01	0.4605	-0.8176719	-0.37656211	62.67	LIN7B	lin-7 homolog B, crumbs cell polarity complex component
7554	9.68e-01	4.09e-01	0.2337	-0.8251699	-0.19286727	168.42	ZNF8	zinc finger protein 8
342945	9.68e-01	4.15e-01	0.2974	-0.8144053	-0.24218388	107.03	ZSCAN22	zinc finger and SCAN domain containing 22
6406	9.68e-01	4.09e-01	0.7679	0.8262748	0.63451735	75.43	SEMG1	semenogelin 1
85441	9.68e-01	4.09e-01	0.2269	0.8264563	0.18756246	4567.82	HELZ2	helicase with zinc finger 2
101930094	9.68e-01	4.15e-01	0.6126	0.8153972	0.49949064	11.84	RSPH1-DT	RSPH1 divergent transcript
85371	9.68e-01	4.11e-01	0.6318	-0.8220161	-0.51938347	17.94	KIAA1656	KIAA1656 protein
23264	9.68e-01	4.12e-01	0.1202	-0.8203937	-0.09857096	2398.8	ZC3H7B	zinc finger CCCH-type containing 7B
94122	9.68e-01	4.09e-01	0.264	-0.825378	-0.21792997	502.66	SYTL5	synaptotagmin like 5
683	9.69e-01	4.16e-01	0.938	-0.8140112	-0.7635621	75.67	BST1	bone marrow stromal cell antigen 1
94101	9.69e-01	4.16e-01	0.2273	0.8137386	0.18495516	298.32	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1
55072	9.69e-01	4.16e-01	0.1354	-0.8136482	-0.11015982	862.41	RNF31	ring finger protein 31
254128	9.69e-01	4.16e-01	0.3283	-0.8135316	-0.26711766	69.07	NIFK-AS1	NIFK antisense RNA 1
5110	9.69e-01	4.16e-01	0.1885	0.8133534	0.15330636	874.41	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase
83756	9.69e-01	4.20e-01	0.4009	0.8063488	0.32324136	25.72	TAS1R3	taste 1 receptor member 3
126917	9.69e-01	4.19e-01	0.3731	0.8076156	0.30130634	520.69	IFFO2	intermediate filament family orphan 2
127294	9.69e-01	4.18e-01	0.6897	-0.8101371	-0.55877663	349.8	MYOM3	myomesin 3
1907	9.69e-01	4.17e-01	1.1691	0.812483	0.94986857	658.15	EDN2	endothelin 2
6202	9.69e-01	4.19e-01	0.4467	-0.8080614	-0.36096846	5882.8	RPS8	ribosomal protein S8
5563	9.69e-01	4.18e-01	0.7448	0.8093796	0.60282592	59.33	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2
83998	9.69e-01	4.19e-01	1.0275	-0.8084489	-0.83067929	16859.92	REG4	regenerating family member 4
5664	9.69e-01	4.20e-01	0.2078	-0.8062839	-0.16751029	483.8	PSEN2	presenilin 2
79083	9.69e-01	4.19e-01	0.5092	-0.8086619	-0.41180988	588.98	MLPH	melanophilin
10803	9.69e-01	4.19e-01	0.7115	-0.8084334	-0.57518597	26.15	CCR9	C-C motif chemokine receptor 9
1605	9.69e-01	4.19e-01	0.2475	0.8081566	0.19998142	6500.44	DAG1	dystroglycan 1
2771	9.69e-01	4.17e-01	0.2078	-0.8112291	-0.16855204	3452.02	GNAI2	G protein subunit alpha i2
51122	9.69e-01	4.19e-01	0.1352	0.8077515	0.10917001	488.48	COMMD2	COMM domain containing 2
6747	9.69e-01	4.17e-01	0.1771	0.8111365	0.1436233	1259.99	SSR3	signal sequence receptor subunit 3
105377382	9.69e-01	4.20e-01	0.6586	0.8068867	0.53141854	8.97	LOC105377382	uncharacterized LOC105377382
2195	9.69e-01	4.20e-01	0.1426	0.806486	0.11501004	18045.94	FAT1	FAT atypical cadherin 1
101927934	9.69e-01	4.18e-01	0.3806	0.8103049	0.30839584	234.52	LINC01843	long intergenic non-protein coding RNA 1843
51306	9.69e-01	4.16e-01	0.256	0.8129227	0.20808199	268.57	FAM13B	family with sequence similarity 13 member B
3035	9.69e-01	4.16e-01	0.1439	0.812923	0.11696066	816.77	HARS1	histidyl-tRNA synthetase 1
5429	9.69e-01	4.18e-01	0.2973	-0.810157	-0.2408857	462.83	POLH	DNA polymerase eta
729515	9.69e-01	4.20e-01	0.2114	0.8066682	0.17054152	293.5	TMEM242	transmembrane protein 242
101927858	9.69e-01	4.17e-01	0.5719	0.8113954	0.46406409	12.09	RNF32-AS1	RNF32 antisense RNA 1
2961	9.69e-01	4.18e-01	0.1763	0.8093455	0.1426744	718.42	GTF2E2	general transcription factor IIE subunit 2
9070	9.69e-01	4.19e-01	0.1401	0.8088646	0.11331734	858.04	ASH2L	ASH2 like, histone lysine methyltransferase complex subunit
157638	9.69e-01	4.19e-01	0.1939	0.8081524	0.1567299	2211.87	LRATD2	LRAT domain containing 2
55064	9.69e-01	4.17e-01	0.2115	0.8121818	0.17180389	216.53	SPATA6L	spermatogenesis associated 6 like
7088	9.69e-01	4.18e-01	0.2077	-0.8101564	-0.16829242	1333.43	TLE1	TLE family member 1, transcriptional corepressor
55014	9.69e-01	4.17e-01	0.1543	0.8120225	0.1252881	648.98	STX17	syntaxin 17
6418	9.69e-01	4.20e-01	0.2656	-0.8064245	-0.21419367	3787.52	SET	SET nuclear proto-oncogene
107984190	9.69e-01	4.19e-01	0.3304	0.8086042	0.26715692	39.96	LOC107984190	uncharacterized LOC107984190
105378281	9.69e-01	4.19e-01	0.4833	0.8079799	0.39051089	38.62	LOC105378281	uncharacterized LOC105378281
79949	9.69e-01	4.18e-01	0.3469	-0.8095903	-0.28086834	1174.06	PLEKHS1	pleckstrin homology domain containing S1
6571	9.69e-01	4.20e-01	0.4478	0.8066922	0.36123199	54.47	SLC18A2	solute carrier family 18 member A2
10313	9.69e-01	4.20e-01	0.2211	-0.8068887	-0.17843854	2700.53	RTN3	reticulon 3
29984	9.69e-01	4.18e-01	0.3546	-0.80968	-0.28708553	1674.57	RHOD	ras homolog family member D
51347	9.69e-01	4.18e-01	0.2408	-0.8099968	-0.19504915	2306.34	TAOK3	TAO kinase 3
221143	9.69e-01	4.20e-01	0.5819	0.8065816	0.46933936	22.82	EEF1AKMT1	EEF1A lysine methyltransferase 1
81617	9.69e-01	4.17e-01	0.2597	0.8117905	0.21079605	201.82	CAB39L	calcium binding protein 39 like
8816	9.69e-01	4.19e-01	0.1533	-0.8075639	-0.12378487	1051.43	DCAF5	DDB1 and CUL4 associated factor 5
79820	9.69e-01	4.19e-01	0.5654	0.8084075	0.45705577	20.24	CATSPERB	cation channel sperm associated auxiliary subunit beta
6638	9.69e-01	4.20e-01	0.277	-0.8066946	-0.22345685	150.7	SNRPN	small nuclear ribonucleoprotein polypeptide N
56851	9.69e-01	4.18e-01	0.2337	0.8090557	0.18904981	1029.02	EMC7	ER membrane protein complex subunit 7
107987223	9.69e-01	4.17e-01	0.3709	-0.8107705	-0.30073618	89.91	LOC107987223	uncharacterized LOC107987223
79664	9.69e-01	4.19e-01	0.3255	0.8074033	0.26280794	220.48	ICE2	interactor of little elongation complex ELL subunit 2
80301	9.69e-01	4.16e-01	0.578	-0.8127448	-0.46973193	22.97	PLEKHO2	pleckstrin homology domain containing O2
83640	9.69e-01	4.16e-01	0.1992	0.8126149	0.16189917	241.21	RAMAC	RNA guanine-7 methyltransferase activating subunit
11273	9.69e-01	4.17e-01	0.1735	0.8124987	0.1410042	4473.49	ATXN2L	ataxin 2 like
3281	9.69e-01	4.20e-01	0.1607	0.8072566	0.12974747	1389.31	HSBP1	heat shock factor binding protein 1
9764	9.69e-01	4.18e-01	0.4984	-0.8098191	-0.40363398	939.27	KIAA0513	KIAA0513
27043	9.69e-01	4.18e-01	0.3713	-0.8092072	-0.300455	711.63	PELP1	proline, glutamate and leucine rich protein 1
84316	9.69e-01	4.19e-01	0.1731	-0.8074488	-0.13975108	313.25	NAA38	N-alpha-acetyltransferase 38, NatC auxiliary subunit
57335	9.69e-01	4.19e-01	0.383	0.8077501	0.30933674	132.82	ZNF286A	zinc finger protein 286A
10014	9.69e-01	4.18e-01	0.2261	-0.810528	-0.18329916	1227.63	HDAC5	histone deacetylase 5
284058	9.69e-01	4.17e-01	0.2591	-0.8114731	-0.21022382	1100.89	KANSL1	KAT8 regulatory NSL complex subunit 1
84552	9.69e-01	4.20e-01	0.4008	0.8064993	0.32323651	21.97	PARD6G	par-6 family cell polarity regulator gamma
80726	9.69e-01	4.19e-01	0.4945	-0.8079955	-0.39958724	39.44	IQCN	IQ motif containing N
4037	9.69e-01	4.17e-01	0.4448	-0.8120256	-0.36121206	178.82	LRP3	LDL receptor related protein 3
9040	9.69e-01	4.17e-01	0.179	-0.8112826	-0.14517961	1450.45	UBE2M	ubiquitin conjugating enzyme E2 M
23765	9.69e-01	4.20e-01	0.2202	-0.8066056	-0.17762206	1229.92	IL17RA	interleukin 17 receptor A
55954	9.69e-01	4.17e-01	0.2461	0.8108126	0.19950507	151.51	ZMAT5	zinc finger matrin-type 5
6948	9.69e-01	4.19e-01	0.6515	-0.8089693	-0.52702366	1394.74	TCN2	transcobalamin 2
55787	9.69e-01	4.20e-01	0.1986	-0.8072588	-0.16032119	249.22	TXLNG	taxilin gamma
256643	9.69e-01	4.18e-01	0.2053	-0.8101446	-0.1663331	245.84	BCLAF3	BCLAF1 and THRAP3 family member 3
4537	9.69e-01	4.19e-01	0.2995	-0.8085192	-0.24214035	22740.38	ND3	NADH dehydrogenase subunit 3
148479	9.69e-01	4.22e-01	0.1459	0.802175	0.11703099	613.74	PHF13	PHD finger protein 13
8431	9.69e-01	4.22e-01	0.2197	0.8030037	0.17640727	859.78	NR0B2	nuclear receptor subfamily 0 group B member 2
5928	9.69e-01	4.22e-01	0.1575	0.8027047	0.12641171	1229.45	RBBP4	RB binding protein 4, chromatin remodeling factor
127687	9.69e-01	4.21e-01	0.1884	-0.8051479	-0.15166148	1046.13	C1orf122	chromosome 1 open reading frame 122
64789	9.69e-01	4.21e-01	0.2867	0.8043055	0.2306315	69.3	EXO5	exonuclease 5
22996	9.69e-01	4.22e-01	0.1973	-0.8033757	-0.15847605	833.3	TTC39A	tetratricopeptide repeat domain 39A
148545	9.69e-01	4.22e-01	0.7102	-0.8032433	-0.57046444	14.37	NBPF4	NBPF member 4
51043	9.69e-01	4.21e-01	0.3739	-0.8053374	-0.30113846	7764.92	ZBTB7B	zinc finger and BTB domain containing 7B
9887	9.69e-01	4.22e-01	0.1468	0.8032226	0.11792623	2868.55	SMG7	SMG7 nonsense mediated mRNA decay factor
80255	9.69e-01	4.23e-01	0.3035	-0.8004144	-0.24291443	5000.87	SLC35F5	solute carrier family 35 member F5
64172	9.69e-01	4.23e-01	0.4216	-0.8012302	-0.33782174	30.13	OSGEPL1	O-sialoglycoprotein endopeptidase like 1
64419	9.69e-01	4.23e-01	0.168	0.8018971	0.13473162	1279.71	MTMR14	myotubularin related protein 14
11102	9.69e-01	4.22e-01	0.1896	-0.8032056	-0.15227371	468.59	RPP14	ribonuclease P/MRP subunit p14
55164	9.69e-01	4.23e-01	0.2168	0.800616	0.17356056	222.78	SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor
6184	9.69e-01	4.23e-01	0.1442	0.8012402	0.11551715	5388.01	RPN1	ribophorin I
27230	9.69e-01	4.21e-01	0.1397	0.8047965	0.11244691	2990.56	SERP1	stress associated endoplasmic reticulum protein 1
107986178	9.69e-01	4.22e-01	0.4267	0.8035066	0.34288163	54.12	LOC107986178	uncharacterized LOC107986178
65056	9.69e-01	4.21e-01	0.1657	0.8050578	0.13336729	1485.23	GPBP1	GC-rich promoter binding protein 1
5813	9.69e-01	4.22e-01	0.2063	-0.8036227	-0.16575682	867.22	PURA	purine rich element binding protein A
717	9.69e-01	4.23e-01	0.4255	0.8005717	0.34068185	23.25	C2	complement C2
83443	9.69e-01	4.23e-01	0.1726	0.8020218	0.13840519	823.45	SF3B5	splicing factor 3b subunit 5
115416	9.69e-01	4.22e-01	0.2902	0.802582	0.23290903	194.74	MALSU1	mitochondrial assembly of ribosomal large subunit 1
100289561	9.69e-01	4.23e-01	0.3345	-0.8005009	-0.26775375	52.13	LOC100289561	uncharacterized LOC100289561
79848	9.69e-01	4.21e-01	0.2186	-0.8044421	-0.17585138	167.59	CSPP1	centrosome and spindle pole associated protein 1
55667	9.69e-01	4.20e-01	0.1465	0.8057718	0.11807695	1839.37	DENND4C	DENN domain containing 4C
84278	9.69e-01	4.22e-01	0.2372	0.8022587	0.19031993	193.89	MFSD14CP	major facilitator superfamily domain containing 14C, pseudogene
10773	9.69e-01	4.23e-01	0.1547	0.801707	0.12398744	221.89	ZBTB6	zinc finger and BTB domain containing 6
79896	9.69e-01	4.21e-01	0.4588	-0.8047643	-0.36920775	75.61	THNSL1	threonine synthase like 1
80195	9.69e-01	4.20e-01	0.2316	-0.8058138	-0.18661418	265.98	TMEM254	transmembrane protein 254
92211	9.69e-01	4.23e-01	1.4263	-0.8015753	-1.14332676	15.38	CDHR1	cadherin related family member 1
4312	9.69e-01	4.23e-01	1.8409	0.8006236	1.47389077	131.19	MMP1	matrix metallopeptidase 1
102724146	9.69e-01	4.21e-01	0.2732	-0.8050378	-0.21989672	210.88	LOC102724146	uncharacterized LOC102724146
85406	9.69e-01	4.21e-01	0.1327	0.8038998	0.10671476	948.01	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14
100506649	9.69e-01	4.23e-01	0.2409	-0.8019808	-0.19323193	448.36	PXN-AS1	PXN antisense RNA 1
10198	9.69e-01	4.21e-01	0.3266	-0.8042761	-0.26265173	71.86	MPHOSPH9	M-phase phosphoprotein 9
29880	9.69e-01	4.22e-01	0.1924	0.8025225	0.15442801	478.08	ALG5	ALG5 dolichyl-phosphate beta-glucosyltransferase
23503	9.69e-01	4.22e-01	0.2301	0.8024742	0.18461839	1027.19	ZFYVE26	zinc finger FYVE-type containing 26
90135	9.69e-01	4.22e-01	0.1916	-0.8021151	-0.15372085	1197.77	BTBD6	BTB domain containing 6
162073	9.69e-01	4.22e-01	0.249	-0.8036212	-0.20007668	2011.86	ITPRIPL2	ITPRIP like 2
6799	9.69e-01	4.21e-01	0.38	-0.8045671	-0.30572269	476.4	SULT1A2	sulfotransferase family 1A member 2
84138	9.69e-01	4.22e-01	0.1388	0.8031179	0.11148734	383.44	SLC7A6OS	solute carrier family 7 member 6 opposite strand
1723	9.69e-01	4.21e-01	0.5215	-0.8043206	-0.41946092	69.97	DHODH	dihydroorotate dehydrogenase (quinone)
80347	9.69e-01	4.21e-01	0.2811	-0.8045852	-0.22620744	2271.41	COASY	Coenzyme A synthase
9842	9.69e-01	4.20e-01	0.2164	0.8058511	0.17439691	2730.45	PLEKHM1	pleckstrin homology and RUN domain containing M1
996	9.69e-01	4.23e-01	0.1761	0.8013821	0.14111247	1036.78	CDC27	cell division cycle 27
51226	9.69e-01	4.21e-01	0.4957	-0.8047028	-0.39888684	15.17	COPZ2	COPI coat complex subunit zeta 2
102466736	9.69e-01	4.23e-01	0.2396	-0.8015071	-0.19202623	459.65	MIR6789	microRNA 6789
65251	9.69e-01	4.21e-01	0.2779	0.8044645	0.22354478	83.19	ZNF649	zinc finger protein 649
25786	9.69e-01	4.23e-01	0.4332	0.8008152	0.34692322	75.97	DGCR11	DiGeorge syndrome critical region gene 11
91227	9.69e-01	4.23e-01	0.4143	-0.8006579	-0.3316793	151.21	GGTLC2	gamma-glutamyltransferase light chain 2
107985567	9.69e-01	4.23e-01	0.665	-0.800531	-0.53234915	11.04	LOC107985567	protein LLP homolog
4810	9.69e-01	4.23e-01	0.6256	0.80099	0.50106113	39.59	NHS	NHS actin remodeling regulator
286437	9.69e-01	4.23e-01	0.3744	-0.8011024	-0.29996964	50.33	LOC286437	uncharacterized LOC286437
2539	9.69e-01	4.22e-01	0.297	-0.8030589	-0.2385222	791.58	G6PD	glucose-6-phosphate dehydrogenase
8411	9.69e-01	4.24e-01	0.3695	-0.7999458	-0.29558366	762.76	EEA1	early endosome antigen 1
105371050	9.69e-01	4.24e-01	0.5989	-0.7999275	-0.47905125	8.8	LOC105371050	uncharacterized LOC105371050
106144593	9.69e-01	4.24e-01	0.514	-0.7999989	-0.41121589	9.74	NOP53-AS1	NOP53 antisense RNA 1
26060	9.69e-01	4.24e-01	0.2018	-0.7996715	-0.16139396	618.26	APPL1	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1
84173	9.69e-01	4.24e-01	0.3197	-0.7995109	-0.25556706	721.66	ELMOD3	ELMO domain containing 3
51602	9.70e-01	4.25e-01	0.4126	-0.7984843	-0.32945587	488.42	NOP58	NOP58 ribonucleoprotein
1633	9.70e-01	4.25e-01	0.262	0.7976835	0.20900182	333.54	DCK	deoxycytidine kinase
5618	9.70e-01	4.25e-01	0.2245	-0.7973956	-0.17905467	658.36	PRLR	prolactin receptor
1176	9.70e-01	4.25e-01	0.2248	-0.7978463	-0.17933004	1841.88	AP3S1	adaptor related protein complex 3 subunit sigma 1
55262	9.70e-01	4.25e-01	0.2019	-0.7974906	-0.16099843	1818.79	TRAPPC14	trafficking protein particle complex subunit 14
401546	9.70e-01	4.25e-01	0.6011	-0.7980286	-0.47973336	225.63	C9orf152	chromosome 9 open reading frame 152
25983	9.70e-01	4.24e-01	0.2193	0.7988169	0.17516927	237.41	NGDN	neuroguidin
283551	9.70e-01	4.24e-01	0.4109	-0.7986765	-0.32814504	31.94	LINC01588	long intergenic non-protein coding RNA 1588
51647	9.70e-01	4.24e-01	0.2027	-0.7986744	-0.16187872	1008.15	CIAO2B	cytosolic iron-sulfur assembly component 2B
2027	9.70e-01	4.25e-01	0.4824	-0.7978084	-0.38488261	68.93	ENO3	enolase 3
81565	9.70e-01	4.25e-01	0.1389	0.7985373	0.11093886	899.52	NDEL1	nudE neurodevelopment protein 1 like 1
10403	9.70e-01	4.25e-01	0.5193	-0.7977967	-0.4142766	10.51	NDC80	NDC80 kinetochore complex component
11031	9.70e-01	4.25e-01	0.4413	-0.7976847	-0.35199702	491.52	RAB31	RAB31, member RAS oncogene family
84971	9.70e-01	4.25e-01	0.3339	-0.798085	-0.26645131	1217.65	ATG4D	autophagy related 4D cysteine peptidase
84924	9.70e-01	4.25e-01	0.4287	-0.7984665	-0.34228706	45.46	ZNF566	zinc finger protein 566
27338	9.70e-01	4.25e-01	0.2213	-0.7981224	-0.17663217	416.24	UBE2S	ubiquitin conjugating enzyme E2 S
8867	9.70e-01	4.24e-01	0.2262	0.7991892	0.18074718	317.63	SYNJ1	synaptojanin 1
399668	9.70e-01	4.25e-01	0.8308	-0.797607	-0.66262337	13.96	SMIM10L2A	small integral membrane protein 10 like 2A
23309	9.70e-01	4.25e-01	0.2246	0.7970163	0.17897277	861.07	SIN3B	SIN3 transcription regulator family member B
81539	9.70e-01	4.26e-01	0.3538	-0.7968891	-0.28196181	4542.81	SLC38A1	solute carrier family 38 member 1
346007	9.70e-01	4.26e-01	0.4963	0.7967121	0.39537587	29.62	EYS	eyes shut homolog
27089	9.70e-01	4.26e-01	0.3134	-0.7964547	-0.24959544	1407.88	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
105374363	9.70e-01	4.26e-01	0.2758	-0.7961964	-0.2195737	70.56	GTF3C2-AS2	GTF3C2 antisense RNA 2
107986291	9.70e-01	4.26e-01	0.5601	0.7961529	0.44590007	53.6	LOC107986291	
23741	9.70e-01	4.26e-01	0.2065	0.7960748	0.16442458	823.54	EID1	EP300 interacting inhibitor of differentiation 1
116349	9.71e-01	4.26e-01	0.3472	0.7958475	0.27629215	36.78	EXOC3-AS1	EXOC3 antisense RNA 1
1741	9.71e-01	4.26e-01	0.2047	-0.7957576	-0.1628832	1902.39	DLG3	discs large MAGUK scaffold protein 3
54707	9.71e-01	4.26e-01	0.2962	-0.7954549	-0.23564943	937.81	GPN2	GPN-loop GTPase 2
10199	9.71e-01	4.27e-01	0.2706	-0.7943206	-0.21493267	300.57	MPHOSPH10	M-phase phosphoprotein 10
26043	9.71e-01	4.27e-01	0.2119	0.7949892	0.16846643	583.82	UBXN7	UBX domain protein 7
60684	9.71e-01	4.27e-01	0.1821	0.794052	0.14457153	593.93	TRAPPC11	trafficking protein particle complex subunit 11
4907	9.71e-01	4.27e-01	0.2248	-0.7938395	-0.17847165	1899.43	NT5E	5'-nucleotidase ecto
58528	9.71e-01	4.27e-01	0.498	-0.7946378	-0.3957395	112.83	RRAGD	Ras related GTP binding D
57037	9.71e-01	4.27e-01	0.2167	0.7937672	0.17198116	425.4	ANKMY2	ankyrin repeat and MYND domain containing 2
158056	9.71e-01	4.27e-01	0.5533	-0.7942721	-0.43949793	310.8	MAMDC4	MAM domain containing 4
79849	9.71e-01	4.27e-01	0.2982	-0.7944792	-0.23690991	2211.93	NHERF4	NHERF family PDZ scaffold protein 4
80196	9.71e-01	4.27e-01	0.178	0.7940275	0.1413742	682.32	RNF34	ring finger protein 34
9739	9.71e-01	4.27e-01	0.1932	-0.7947976	-0.15356249	968.96	SETD1A	SET domain containing 1A, histone lysine methyltransferase
55617	9.71e-01	4.27e-01	0.3009	-0.7938347	-0.23889483	123.96	TASP1	taspase 1
51260	9.71e-01	4.27e-01	0.2787	-0.7939067	-0.22124148	553.97	PBDC1	polysaccharide biosynthesis domain containing 1
2491	9.71e-01	4.27e-01	0.7123	-0.7945572	-0.56600159	12.62	CENPI	centromere protein I
9698	9.71e-01	4.27e-01	0.119	0.7936287	0.09442219	2163.37	PUM1	pumilio RNA binding family member 1
154807	9.72e-01	4.28e-01	0.1493	0.7932603	0.11844894	972.73	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
2752	9.72e-01	4.28e-01	0.2209	0.7930185	0.17518097	2995.97	GLUL	glutamate-ammonia ligase
8266	9.72e-01	4.28e-01	0.1601	-0.7930011	-0.1269581	1025.35	UBL4A	ubiquitin like 4A
57556	9.72e-01	4.28e-01	0.4121	-0.7924099	-0.32658986	3621.36	SEMA6A	semaphorin 6A
81	9.72e-01	4.28e-01	0.1988	-0.7924615	-0.15752678	44973.6	ACTN4	actinin alpha 4
1030	9.72e-01	4.28e-01	0.2802	0.7920848	0.22191669	8625.22	CDKN2B	cyclin dependent kinase inhibitor 2B
55967	9.72e-01	4.28e-01	0.1901	0.7920798	0.15059605	626.4	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12
105373311	9.72e-01	4.28e-01	0.5775	-0.7922412	-0.457521	12.76	LOC105373311	uncharacterized LOC105373311
284498	9.72e-01	4.30e-01	0.2931	-0.7898168	-0.23146106	382.49	C1orf167	chromosome 1 open reading frame 167
200081	9.72e-01	4.30e-01	0.1148	-0.7890979	-0.09061835	1518.41	TXLNA	taxilin alpha
84842	9.72e-01	4.31e-01	0.4747	-0.7870004	-0.37361053	210.18	HPDL	4-hydroxyphenylpyruvate dioxygenase like
100996724	9.72e-01	4.30e-01	0.4337	-0.7897698	-0.34255224	61.39	PDE4DIPP2	PDE4DIP pseudogene 2
51022	9.72e-01	4.31e-01	0.2993	0.7877713	0.23577936	208.72	GLRX2	glutaredoxin 2
